"microbe","cancer","TCC.dir","TCC.sig","TCGA.dir","TCGA.sig","agree.code","taxalev"
"s__Bacillus pseudomycoides","KIRC","NA","NA","neg","FALSE",FALSE,"s"
"s__Bacillus pseudomycoides","LUAD","NA","NA","pos","FALSE",FALSE,"s"
"s__Bacillus pseudomycoides","LUSC","pos","NA","NA","NA",FALSE,"s"
"s__Bacillus pseudomycoides","READ","NA","NA","NA","NA",FALSE,"s"
"s__Bacillus pseudomycoides","SARC","NA","NA","NA","NA",FALSE,"s"
"s__Bacillus pseudomycoides","SKCM","NA","NA","NA","NA",FALSE,"s"
"s__Bacillus siamensis","All","NA","NA","pos","FALSE",FALSE,"s"
"s__Bacillus siamensis","BLCA","NA","NA","NA","NA",FALSE,"s"
"s__Bacillus siamensis","COAD","NA","NA","NA","NA",FALSE,"s"
"s__Bacillus siamensis","KIRC","NA","NA","NA","NA",FALSE,"s"
"s__Bacillus siamensis","LUAD","NA","NA","NA","NA",FALSE,"s"
"s__Bacillus siamensis","LUSC","pos","NA","NA","NA",FALSE,"s"
"s__Bacillus siamensis","READ","NA","NA","pos","FALSE",FALSE,"s"
"s__Bacillus siamensis","SARC","NA","NA","NA","NA",FALSE,"s"
"s__Bacillus siamensis","SKCM","NA","NA","NA","NA",FALSE,"s"
"s__Bacillus sp. 1NLA3E","All","neg","TRUE","NA","NA",FALSE,"s"
"s__Bacillus sp. 1NLA3E","BLCA","neg","TRUE","NA","NA",FALSE,"s"
"s__Bacillus sp. 1NLA3E","COAD","NA","NA","NA","NA",FALSE,"s"
"s__Bacillus sp. 1NLA3E","KIRC","NA","NA","NA","NA",FALSE,"s"
"s__Bacillus sp. 1NLA3E","LUAD","NA","NA","NA","NA",FALSE,"s"
"s__Bacillus sp. 1NLA3E","LUSC","pos","NA","NA","NA",FALSE,"s"
"s__Bacillus sp. 1NLA3E","READ","NA","NA","NA","NA",FALSE,"s"
"s__Bacillus sp. 1NLA3E","SARC","NA","NA","NA","NA",FALSE,"s"
"s__Bacillus sp. 1NLA3E","SKCM","NA","NA","NA","NA",FALSE,"s"
"s__Bacillus sp. FJAT-42376","All","pos","FALSE","neg","TRUE",FALSE,"s"
"s__Bacillus sp. FJAT-42376","BLCA","NA","NA","NA","NA",FALSE,"s"
"s__Bacillus sp. FJAT-42376","COAD","NA","NA","neg","FALSE",FALSE,"s"
"s__Bacillus sp. FJAT-42376","KIRC","NA","NA","NA","NA",FALSE,"s"
"s__Bacillus sp. FJAT-42376","LUAD","NA","NA","NA","NA",FALSE,"s"
"s__Bacillus sp. FJAT-42376","LUSC","pos","NA","NA","NA",FALSE,"s"
"s__Bacillus sp. FJAT-42376","READ","NA","NA","NA","NA",FALSE,"s"
"s__Bacillus sp. FJAT-42376","SARC","NA","NA","NA","NA",FALSE,"s"
"s__Bacillus sp. FJAT-42376","SKCM","NA","NA","NA","NA",FALSE,"s"
"s__Bacillus sp. M4U3P1","All","pos","FALSE","neg","FALSE",FALSE,"s"
"s__Bacillus sp. M4U3P1","BLCA","NA","NA","NA","NA",FALSE,"s"
"s__Bacillus sp. M4U3P1","COAD","NA","NA","NA","NA",FALSE,"s"
"s__Bacillus sp. M4U3P1","KIRC","NA","NA","neg","FALSE",FALSE,"s"
"s__Bacillus sp. M4U3P1","LUAD","NA","NA","NA","NA",FALSE,"s"
"s__Bacillus sp. M4U3P1","LUSC","pos","NA","NA","NA",FALSE,"s"
"s__Bacillus sp. M4U3P1","READ","NA","NA","NA","NA",FALSE,"s"
"s__Bacillus sp. M4U3P1","SARC","pos","FALSE","NA","NA",FALSE,"s"
"s__Bacillus sp. M4U3P1","SKCM","NA","NA","NA","NA",FALSE,"s"
"s__Bacillus sp. N1-1","All","NA","NA","pos","FALSE",FALSE,"s"
"s__Bacillus sp. N1-1","BLCA","NA","NA","NA","NA",FALSE,"s"
"s__Bacillus sp. N1-1","COAD","NA","NA","NA","NA",FALSE,"s"
"s__Bacillus sp. N1-1","KIRC","NA","NA","pos","FALSE",FALSE,"s"
"s__Bacillus sp. N1-1","LUAD","NA","NA","NA","NA",FALSE,"s"
"s__Bacillus sp. N1-1","LUSC","pos","NA","NA","NA",FALSE,"s"
"s__Bacillus sp. N1-1","READ","NA","NA","NA","NA",FALSE,"s"
"s__Bacillus sp. N1-1","SARC","NA","NA","NA","NA",FALSE,"s"
"s__Bacillus sp. N1-1","SKCM","NA","NA","NA","NA",FALSE,"s"
"s__Bacillus sp. PAMC26568","All","pos","FALSE","neg","FALSE",FALSE,"s"
"s__Bacillus sp. PAMC26568","BLCA","NA","NA","NA","NA",FALSE,"s"
"s__Bacillus sp. PAMC26568","COAD","NA","NA","neg","TRUE",FALSE,"s"
"s__Bacillus sp. PAMC26568","KIRC","NA","NA","NA","NA",FALSE,"s"
"s__Bacillus sp. PAMC26568","LUAD","pos","FALSE","NA","NA",FALSE,"s"
"s__Bacillus sp. PAMC26568","LUSC","pos","NA","NA","NA",FALSE,"s"
"s__Bacillus sp. PAMC26568","READ","NA","NA","NA","NA",FALSE,"s"
"s__Bacillus sp. PAMC26568","SARC","NA","NA","pos","FALSE",FALSE,"s"
"s__Bacillus sp. PAMC26568","SKCM","NA","NA","NA","NA",FALSE,"s"
"s__Bacillus sp. S3","All","neg","FALSE","pos","FALSE",FALSE,"s"
"s__Bacillus sp. S3","BLCA","NA","NA","neg","FALSE",FALSE,"s"
"s__Bacillus sp. S3","COAD","NA","NA","NA","NA",FALSE,"s"
"s__Bacillus sp. S3","KIRC","NA","NA","pos","FALSE",FALSE,"s"
"s__Bacillus sp. S3","LUAD","NA","NA","pos","FALSE",FALSE,"s"
"s__Bacillus sp. S3","LUSC","pos","NA","NA","NA",FALSE,"s"
"s__Bacillus sp. S3","READ","NA","NA","NA","NA",FALSE,"s"
"s__Bacillus sp. S3","SARC","NA","NA","NA","NA",FALSE,"s"
"s__Bacillus sp. S3","SKCM","NA","NA","NA","NA",FALSE,"s"
"s__Bacillus subtilis","All","pos","FALSE","neg","FALSE",FALSE,"s"
"s__Bacillus subtilis","BLCA","NA","NA","neg","FALSE",FALSE,"s"
"s__Bacillus subtilis","COAD","pos","FALSE","neg","FALSE",FALSE,"s"
"s__Bacillus subtilis","KIRC","NA","NA","pos","FALSE",FALSE,"s"
"s__Bacillus subtilis","LUAD","NA","NA","pos","FALSE",FALSE,"s"
"s__Bacillus subtilis","LUSC","pos","NA","neg","FALSE",FALSE,"s"
"s__Bacillus subtilis","READ","neg","FALSE","NA","NA",FALSE,"s"
"s__Bacillus subtilis","SARC","NA","NA","neg","FALSE",FALSE,"s"
"s__Bacillus subtilis","SKCM","NA","NA","neg","FALSE",FALSE,"s"
"s__Bacillus thuringiensis","All","neg","FALSE","neg","FALSE",FALSE,"s"
"s__Bacillus thuringiensis","BLCA","neg","FALSE","pos","FALSE",FALSE,"s"
"s__Bacillus thuringiensis","COAD","pos","FALSE","neg","FALSE",FALSE,"s"
"s__Bacillus thuringiensis","KIRC","NA","NA","pos","FALSE",FALSE,"s"
"s__Bacillus thuringiensis","LUAD","pos","FALSE","neg","FALSE",FALSE,"s"
"s__Bacillus thuringiensis","LUSC","pos","NA","pos","FALSE",FALSE,"s"
"s__Bacillus thuringiensis","READ","neg","FALSE","neg","FALSE",FALSE,"s"
"s__Bacillus thuringiensis","SARC","neg","FALSE","NA","NA",FALSE,"s"
"s__Bacillus thuringiensis","SKCM","pos","FALSE","neg","FALSE",FALSE,"s"
"s__Bacillus toyonensis","All","neg","TRUE","NA","NA",FALSE,"s"
"s__Bacillus toyonensis","BLCA","NA","NA","NA","NA",FALSE,"s"
"s__Bacillus toyonensis","COAD","NA","NA","NA","NA",FALSE,"s"
"s__Bacillus toyonensis","KIRC","NA","NA","NA","NA",FALSE,"s"
"s__Bacillus toyonensis","LUAD","NA","NA","NA","NA",FALSE,"s"
"s__Bacillus toyonensis","LUSC","pos","NA","NA","NA",FALSE,"s"
"s__Bacillus toyonensis","READ","neg","FALSE","NA","NA",FALSE,"s"
"s__Bacillus toyonensis","SARC","NA","NA","NA","NA",FALSE,"s"
"s__Bacillus toyonensis","SKCM","NA","NA","NA","NA",FALSE,"s"
"s__Bacillus velezensis","All","neg","FALSE","neg","FALSE",FALSE,"s"
"s__Bacillus velezensis","BLCA","NA","NA","pos","FALSE",FALSE,"s"
"s__Bacillus velezensis","COAD","NA","NA","neg","FALSE",FALSE,"s"
"s__Bacillus velezensis","KIRC","NA","NA","neg","FALSE",FALSE,"s"
"s__Bacillus velezensis","LUAD","NA","NA","neg","FALSE",FALSE,"s"
"s__Bacillus velezensis","LUSC","pos","NA","neg","TRUE",FALSE,"s"
"s__Bacillus velezensis","READ","neg","TRUE","neg","FALSE",FALSE,"s"
"s__Bacillus velezensis","SARC","pos","FALSE","pos","FALSE",FALSE,"s"
"s__Bacillus velezensis","SKCM","NA","NA","neg","FALSE",FALSE,"s"
"s__Bacteroides caccae","All","neg","FALSE","pos","FALSE",FALSE,"s"
"s__Bacteroides caccae","BLCA","NA","NA","NA","NA",FALSE,"s"
"s__Bacteroides caccae","COAD","pos","FALSE","neg","FALSE",FALSE,"s"
"s__Bacteroides caccae","KIRC","NA","NA","pos","FALSE",FALSE,"s"
"s__Bacteroides caccae","LUAD","NA","NA","pos","FALSE",FALSE,"s"
"s__Bacteroides caccae","LUSC","pos","NA","pos","FALSE",FALSE,"s"
"s__Bacteroides caccae","READ","neg","FALSE","NA","NA",FALSE,"s"
"s__Bacteroides caccae","SARC","NA","NA","pos","FALSE",FALSE,"s"
"s__Bacteroides caccae","SKCM","NA","NA","NA","NA",FALSE,"s"
"s__Bacteroides cellulosilyticus","All","neg","TRUE","neg","FALSE",FALSE,"s"
"s__Bacteroides cellulosilyticus","BLCA","NA","NA","pos","FALSE",FALSE,"s"
"s__Bacteroides cellulosilyticus","COAD","neg","FALSE","pos","FALSE",FALSE,"s"
"s__Bacteroides cellulosilyticus","KIRC","NA","NA","NA","NA",FALSE,"s"
"s__Bacteroides cellulosilyticus","LUAD","NA","NA","neg","TRUE",FALSE,"s"
"s__Bacteroides cellulosilyticus","LUSC","pos","NA","neg","TRUE",FALSE,"s"
"s__Bacteroides cellulosilyticus","READ","neg","FALSE","neg","TRUE",FALSE,"s"
"s__Bacteroides cellulosilyticus","SARC","neg","FALSE","NA","NA",FALSE,"s"
"s__Bacteroides cellulosilyticus","SKCM","NA","NA","NA","NA",FALSE,"s"
"s__Bacteroides coprosuis","All","neg","TRUE","neg","FALSE",FALSE,"s"
"s__Bacteroides coprosuis","BLCA","NA","NA","NA","NA",FALSE,"s"
"s__Bacteroides coprosuis","COAD","neg","TRUE","neg","FALSE",FALSE,"s"
"s__Bacteroides coprosuis","KIRC","NA","NA","NA","NA",FALSE,"s"
"s__Bacteroides coprosuis","LUAD","NA","NA","NA","NA",FALSE,"s"
"s__Bacteroides coprosuis","LUSC","pos","NA","pos","FALSE",FALSE,"s"
"s__Bacteroides coprosuis","READ","neg","FALSE","NA","NA",FALSE,"s"
"s__Bacteroides coprosuis","SARC","neg","FALSE","NA","NA",FALSE,"s"
"s__Bacteroides coprosuis","SKCM","NA","NA","NA","NA",FALSE,"s"
"s__Bacteroides eggerthii","All","neg","FALSE","neg","FALSE",FALSE,"s"
"s__Bacteroides eggerthii","BLCA","NA","NA","pos","FALSE",FALSE,"s"
"s__Bacteroides eggerthii","COAD","pos","FALSE","neg","TRUE",FALSE,"s"
"s__Bacteroides eggerthii","KIRC","NA","NA","pos","FALSE",FALSE,"s"
"s__Bacteroides eggerthii","LUAD","NA","NA","pos","FALSE",FALSE,"s"
"s__Bacteroides eggerthii","LUSC","pos","NA","neg","FALSE",FALSE,"s"
"s__Bacteroides eggerthii","READ","neg","FALSE","pos","FALSE",FALSE,"s"
"s__Bacteroides eggerthii","SARC","neg","FALSE","NA","NA",FALSE,"s"
"s__Bacteroides eggerthii","SKCM","NA","NA","NA","NA",FALSE,"s"
"s__Bacteroides intestinalis","All","neg","TRUE","pos","FALSE",FALSE,"s"
"s__Bacteroides intestinalis","BLCA","NA","NA","NA","NA",FALSE,"s"
"s__Bacteroides intestinalis","COAD","NA","NA","NA","NA",FALSE,"s"
"s__Bacteroides intestinalis","KIRC","NA","NA","NA","NA",FALSE,"s"
"s__Bacteroides intestinalis","LUAD","NA","NA","pos","FALSE",FALSE,"s"
"s__Bacteroides intestinalis","LUSC","pos","NA","pos","FALSE",FALSE,"s"
"s__Bacteroides intestinalis","READ","neg","TRUE","pos","FALSE",FALSE,"s"
"s__Bacteroides intestinalis","SARC","NA","NA","NA","NA",FALSE,"s"
"s__Bacteroides intestinalis","SKCM","NA","NA","NA","NA",FALSE,"s"
"s__Bacteroides luhongzhouii","All","neg","TRUE","pos","FALSE",FALSE,"s"
"s__Bacteroides luhongzhouii","BLCA","NA","NA","NA","NA",FALSE,"s"
"s__Bacteroides luhongzhouii","COAD","neg","TRUE","NA","NA",FALSE,"s"
"s__Bacteroides luhongzhouii","KIRC","NA","NA","neg","FALSE",FALSE,"s"
"s__Bacteroides luhongzhouii","LUAD","NA","NA","neg","FALSE",FALSE,"s"
"s__Bacteroides luhongzhouii","LUSC","pos","NA","NA","NA",FALSE,"s"
"s__Bacteroides luhongzhouii","READ","neg","FALSE","NA","NA",FALSE,"s"
"s__Bacteroides luhongzhouii","SARC","neg","FALSE","NA","NA",FALSE,"s"
"s__Bacteroides luhongzhouii","SKCM","NA","NA","NA","NA",FALSE,"s"
"s__Bacteroides ovatus","All","neg","FALSE","neg","FALSE",FALSE,"s"
"s__Bacteroides ovatus","BLCA","NA","NA","neg","FALSE",FALSE,"s"
"s__Bacteroides ovatus","COAD","neg","FALSE","neg","FALSE",FALSE,"s"
"s__Bacteroides ovatus","KIRC","NA","NA","neg","FALSE",FALSE,"s"
"s__Bacteroides ovatus","LUAD","pos","FALSE","neg","FALSE",FALSE,"s"
"s__Bacteroides ovatus","LUSC","pos","NA","pos","FALSE",FALSE,"s"
"s__Bacteroides ovatus","READ","neg","FALSE","neg","FALSE",FALSE,"s"
"s__Bacteroides ovatus","SARC","pos","FALSE","NA","NA",FALSE,"s"
"s__Bacteroides ovatus","SKCM","pos","FALSE","NA","NA",FALSE,"s"
"s__Bacteroides salyersiae","All","neg","FALSE","pos","FALSE",FALSE,"s"
"s__Bacteroides salyersiae","BLCA","NA","NA","NA","NA",FALSE,"s"
"s__Bacteroides salyersiae","COAD","neg","FALSE","pos","FALSE",FALSE,"s"
"s__Bacteroides salyersiae","KIRC","NA","NA","pos","FALSE",FALSE,"s"
"s__Bacteroides salyersiae","LUAD","NA","NA","NA","NA",FALSE,"s"
"s__Bacteroides salyersiae","LUSC","pos","NA","NA","NA",FALSE,"s"
"s__Bacteroides salyersiae","READ","neg","FALSE","NA","NA",FALSE,"s"
"s__Bacteroides salyersiae","SARC","neg","FALSE","NA","NA",FALSE,"s"
"s__Bacteroides salyersiae","SKCM","NA","NA","NA","NA",FALSE,"s"
"s__Bacteroides uniformis","All","neg","FALSE","neg","FALSE",FALSE,"s"
"s__Bacteroides uniformis","BLCA","NA","NA","pos","FALSE",FALSE,"s"
"s__Bacteroides uniformis","COAD","pos","FALSE","neg","FALSE",FALSE,"s"
"s__Bacteroides uniformis","KIRC","NA","NA","pos","FALSE",FALSE,"s"
"s__Bacteroides uniformis","LUAD","NA","NA","pos","FALSE",FALSE,"s"
"s__Bacteroides uniformis","LUSC","pos","NA","pos","FALSE",FALSE,"s"
"s__Bacteroides uniformis","READ","neg","TRUE","neg","FALSE",FALSE,"s"
"s__Bacteroides uniformis","SARC","neg","FALSE","neg","FALSE",FALSE,"s"
"s__Bacteroides uniformis","SKCM","NA","NA","NA","NA",FALSE,"s"
"s__Barnesiella viscericola","All","neg","FALSE","neg","FALSE",FALSE,"s"
"s__Barnesiella viscericola","BLCA","NA","NA","NA","NA",FALSE,"s"
"s__Barnesiella viscericola","COAD","neg","FALSE","neg","FALSE",FALSE,"s"
"s__Barnesiella viscericola","KIRC","NA","NA","NA","NA",FALSE,"s"
"s__Barnesiella viscericola","LUAD","NA","NA","neg","FALSE",FALSE,"s"
"s__Barnesiella viscericola","LUSC","pos","NA","NA","NA",FALSE,"s"
"s__Barnesiella viscericola","READ","neg","FALSE","neg","FALSE",FALSE,"s"
"s__Barnesiella viscericola","SARC","NA","NA","NA","NA",FALSE,"s"
"s__Barnesiella viscericola","SKCM","pos","FALSE","NA","NA",FALSE,"s"
"s__Besnoitia besnoiti","All","neg","TRUE","pos","FALSE",FALSE,"s"
"s__Besnoitia besnoiti","BLCA","pos","FALSE","neg","FALSE",FALSE,"s"
"s__Besnoitia besnoiti","COAD","neg","FALSE","pos","FALSE",FALSE,"s"
"s__Besnoitia besnoiti","KIRC","neg","FALSE","neg","FALSE",FALSE,"s"
"s__Besnoitia besnoiti","LUAD","neg","FALSE","neg","FALSE",FALSE,"s"
"s__Besnoitia besnoiti","LUSC","pos","NA","pos","FALSE",FALSE,"s"
"s__Besnoitia besnoiti","READ","neg","FALSE","neg","FALSE",FALSE,"s"
"s__Besnoitia besnoiti","SARC","neg","TRUE","neg","FALSE",FALSE,"s"
"s__Besnoitia besnoiti","SKCM","neg","FALSE","neg","FALSE",FALSE,"s"
"s__Bifidobacterium adolescentis","All","neg","FALSE","neg","FALSE",FALSE,"s"
"s__Bifidobacterium adolescentis","BLCA","NA","NA","pos","FALSE",FALSE,"s"
"s__Bifidobacterium adolescentis","COAD","pos","FALSE","neg","FALSE",FALSE,"s"
"s__Bifidobacterium adolescentis","KIRC","NA","NA","neg","FALSE",FALSE,"s"
"s__Bifidobacterium adolescentis","LUAD","NA","NA","pos","FALSE",FALSE,"s"
"s__Bifidobacterium adolescentis","LUSC","pos","NA","neg","FALSE",FALSE,"s"
"s__Bifidobacterium adolescentis","READ","neg","FALSE","NA","NA",FALSE,"s"
"s__Bifidobacterium adolescentis","SARC","NA","NA","neg","FALSE",FALSE,"s"
"s__Bifidobacterium adolescentis","SKCM","NA","NA","NA","NA",FALSE,"s"
"s__Bifidobacterium animalis","All","neg","FALSE","pos","FALSE",FALSE,"s"
"s__Bifidobacterium animalis","BLCA","NA","NA","neg","FALSE",FALSE,"s"
"s__Bifidobacterium animalis","COAD","NA","NA","neg","TRUE",FALSE,"s"
"s__Bifidobacterium animalis","KIRC","NA","NA","pos","FALSE",FALSE,"s"
"s__Bifidobacterium animalis","LUAD","NA","NA","pos","FALSE",FALSE,"s"
"s__Bifidobacterium animalis","LUSC","pos","NA","pos","FALSE",FALSE,"s"
"s__Bifidobacterium animalis","READ","NA","NA","neg","FALSE",FALSE,"s"
"s__Bifidobacterium animalis","SARC","NA","NA","pos","FALSE",FALSE,"s"
"s__Bifidobacterium animalis","SKCM","NA","NA","pos","FALSE",FALSE,"s"
"s__Bifidobacterium asteroides","All","NA","NA","neg","FALSE",FALSE,"s"
"s__Bifidobacterium asteroides","BLCA","NA","NA","NA","NA",FALSE,"s"
"s__Bifidobacterium asteroides","COAD","NA","NA","neg","FALSE",FALSE,"s"
"s__Bifidobacterium asteroides","KIRC","NA","NA","NA","NA",FALSE,"s"
"s__Bifidobacterium asteroides","LUAD","NA","NA","NA","NA",FALSE,"s"
"s__Bifidobacterium asteroides","LUSC","pos","NA","NA","NA",FALSE,"s"
"s__Bifidobacterium asteroides","READ","NA","NA","NA","NA",FALSE,"s"
"s__Bifidobacterium asteroides","SARC","NA","NA","NA","NA",FALSE,"s"
"s__Bifidobacterium asteroides","SKCM","NA","NA","NA","NA",FALSE,"s"
"s__Bifidobacterium bifidum","All","neg","FALSE","neg","TRUE",FALSE,"s"
"s__Bifidobacterium bifidum","BLCA","NA","NA","NA","NA",FALSE,"s"
"s__Bifidobacterium bifidum","COAD","NA","NA","neg","FALSE",FALSE,"s"
"s__Bifidobacterium bifidum","KIRC","NA","NA","NA","NA",FALSE,"s"
"s__Bifidobacterium bifidum","LUAD","NA","NA","NA","NA",FALSE,"s"
"s__Bifidobacterium bifidum","LUSC","pos","NA","NA","NA",FALSE,"s"
"s__Bifidobacterium bifidum","READ","NA","NA","NA","NA",FALSE,"s"
"s__Bifidobacterium bifidum","SARC","NA","NA","NA","NA",FALSE,"s"
"s__Bifidobacterium bifidum","SKCM","NA","NA","NA","NA",FALSE,"s"
"s__Bifidobacterium breve","All","neg","FALSE","pos","FALSE",FALSE,"s"
"s__Bifidobacterium breve","BLCA","NA","NA","neg","FALSE",FALSE,"s"
"s__Bifidobacterium breve","COAD","NA","NA","pos","FALSE",FALSE,"s"
"s__Bifidobacterium breve","KIRC","NA","NA","neg","TRUE",FALSE,"s"
"s__Bifidobacterium breve","LUAD","NA","NA","pos","FALSE",FALSE,"s"
"s__Bifidobacterium breve","LUSC","pos","NA","pos","FALSE",FALSE,"s"
"s__Bifidobacterium breve","READ","NA","NA","pos","FALSE",FALSE,"s"
"s__Bifidobacterium breve","SARC","neg","FALSE","NA","NA",FALSE,"s"
"s__Bifidobacterium breve","SKCM","NA","NA","NA","NA",FALSE,"s"
"s__Bifidobacterium dentium","All","neg","FALSE","pos","FALSE",FALSE,"s"
"s__Bifidobacterium dentium","BLCA","neg","TRUE","neg","FALSE",FALSE,"s"
"s__Bifidobacterium dentium","COAD","neg","FALSE","pos","FALSE",FALSE,"s"
"s__Bifidobacterium dentium","KIRC","pos","FALSE","pos","FALSE",FALSE,"s"
"s__Bifidobacterium dentium","LUAD","pos","FALSE","NA","NA",FALSE,"s"
"s__Bifidobacterium dentium","LUSC","pos","NA","neg","FALSE",FALSE,"s"
"s__Bifidobacterium dentium","READ","neg","FALSE","NA","NA",FALSE,"s"
"s__Bifidobacterium dentium","SARC","neg","FALSE","NA","NA",FALSE,"s"
"s__Bifidobacterium dentium","SKCM","pos","FALSE","NA","NA",FALSE,"s"
"s__Bifidobacterium longum","All","neg","FALSE","neg","FALSE",FALSE,"s"
"s__Bifidobacterium longum","BLCA","NA","NA","neg","FALSE",FALSE,"s"
"s__Bifidobacterium longum","COAD","neg","FALSE","neg","TRUE",FALSE,"s"
"s__Bifidobacterium longum","KIRC","pos","FALSE","pos","FALSE",FALSE,"s"
"s__Bifidobacterium longum","LUAD","NA","NA","pos","FALSE",FALSE,"s"
"s__Bifidobacterium longum","LUSC","pos","NA","neg","TRUE",FALSE,"s"
"s__Bifidobacterium longum","READ","neg","FALSE","neg","FALSE",FALSE,"s"
"s__Bifidobacterium longum","SARC","pos","FALSE","neg","FALSE",FALSE,"s"
"s__Bifidobacterium longum","SKCM","NA","NA","NA","NA",FALSE,"s"
"s__Bifidobacterium pseudocatenulatum","All","pos","FALSE","neg","FALSE",FALSE,"s"
"s__Bifidobacterium pseudocatenulatum","BLCA","NA","NA","NA","NA",FALSE,"s"
"s__Bifidobacterium pseudocatenulatum","COAD","neg","FALSE","neg","FALSE",FALSE,"s"
"s__Bifidobacterium pseudocatenulatum","KIRC","NA","NA","neg","FALSE",FALSE,"s"
"s__Bifidobacterium pseudocatenulatum","LUAD","NA","NA","NA","NA",FALSE,"s"
"s__Bifidobacterium pseudocatenulatum","LUSC","pos","NA","NA","NA",FALSE,"s"
"s__Bifidobacterium pseudocatenulatum","READ","NA","NA","pos","FALSE",FALSE,"s"
"s__Bifidobacterium pseudocatenulatum","SARC","NA","NA","NA","NA",FALSE,"s"
"s__Bifidobacterium pseudocatenulatum","SKCM","pos","FALSE","NA","NA",FALSE,"s"
"s__Bifidobacterium pseudolongum","All","neg","TRUE","neg","FALSE",FALSE,"s"
"s__Bifidobacterium pseudolongum","BLCA","neg","TRUE","neg","FALSE",FALSE,"s"
"s__Bifidobacterium pseudolongum","COAD","NA","NA","neg","FALSE",FALSE,"s"
"s__Bifidobacterium pseudolongum","KIRC","NA","NA","pos","FALSE",FALSE,"s"
"s__Bifidobacterium pseudolongum","LUAD","NA","NA","NA","NA",FALSE,"s"
"s__Bifidobacterium pseudolongum","LUSC","pos","NA","neg","FALSE",FALSE,"s"
"s__Bifidobacterium pseudolongum","READ","NA","NA","NA","NA",FALSE,"s"
"s__Bifidobacterium pseudolongum","SARC","NA","NA","NA","NA",FALSE,"s"
"s__Bifidobacterium pseudolongum","SKCM","NA","NA","NA","NA",FALSE,"s"
"s__Bifidobacterium pullorum","All","pos","FALSE","pos","FALSE",FALSE,"s"
"s__Bifidobacterium pullorum","BLCA","NA","NA","NA","NA",FALSE,"s"
"s__Bifidobacterium pullorum","COAD","NA","NA","pos","FALSE",FALSE,"s"
"s__Bifidobacterium pullorum","KIRC","NA","NA","NA","NA",FALSE,"s"
"s__Bifidobacterium pullorum","LUAD","pos","FALSE","NA","NA",FALSE,"s"
"s__Bifidobacterium pullorum","LUSC","pos","NA","NA","NA",FALSE,"s"
"s__Bifidobacterium pullorum","READ","NA","NA","NA","NA",FALSE,"s"
"s__Bifidobacterium pullorum","SARC","NA","NA","NA","NA",FALSE,"s"
"s__Bifidobacterium pullorum","SKCM","NA","NA","NA","NA",FALSE,"s"
"s__Bifidobacterium subtile","All","pos","FALSE","neg","FALSE",FALSE,"s"
"s__Bifidobacterium subtile","BLCA","NA","NA","neg","TRUE",FALSE,"s"
"s__Bifidobacterium subtile","COAD","NA","NA","NA","NA",FALSE,"s"
"s__Bifidobacterium subtile","KIRC","NA","NA","neg","TRUE",FALSE,"s"
"s__Bifidobacterium subtile","LUAD","pos","FALSE","pos","FALSE",FALSE,"s"
"s__Bifidobacterium subtile","LUSC","pos","NA","NA","NA",FALSE,"s"
"s__Bifidobacterium subtile","READ","NA","NA","NA","NA",FALSE,"s"
"s__Bifidobacterium subtile","SARC","NA","NA","NA","NA",FALSE,"s"
"s__Bifidobacterium subtile","SKCM","NA","NA","NA","NA",FALSE,"s"
"s__Bifidobacterium thermophilum","All","pos","FALSE","neg","FALSE",FALSE,"s"
"s__Bifidobacterium thermophilum","BLCA","NA","NA","neg","TRUE",FALSE,"s"
"s__Bifidobacterium thermophilum","COAD","NA","NA","neg","FALSE",FALSE,"s"
"s__Bifidobacterium thermophilum","KIRC","pos","FALSE","neg","FALSE",FALSE,"s"
"s__Bifidobacterium thermophilum","LUAD","NA","NA","pos","FALSE",FALSE,"s"
"s__Bifidobacterium thermophilum","LUSC","pos","NA","neg","FALSE",FALSE,"s"
"s__Bifidobacterium thermophilum","READ","NA","NA","neg","FALSE",FALSE,"s"
"s__Bifidobacterium thermophilum","SARC","NA","NA","neg","FALSE",FALSE,"s"
"s__Bifidobacterium thermophilum","SKCM","NA","NA","NA","NA",FALSE,"s"
"s__Bigelowiella natans","All","neg","TRUE","neg","FALSE",FALSE,"s"
"s__Bigelowiella natans","BLCA","neg","FALSE","neg","FALSE",FALSE,"s"
"s__Bigelowiella natans","COAD","neg","FALSE","pos","FALSE",FALSE,"s"
"s__Bigelowiella natans","KIRC","neg","FALSE","neg","FALSE",FALSE,"s"
"s__Bigelowiella natans","LUAD","neg","FALSE","neg","FALSE",FALSE,"s"
"s__Bigelowiella natans","LUSC","pos","NA","neg","FALSE",FALSE,"s"
"s__Bigelowiella natans","READ","neg","FALSE","neg","FALSE",FALSE,"s"
"s__Bigelowiella natans","SARC","neg","FALSE","pos","FALSE",FALSE,"s"
"s__Bigelowiella natans","SKCM","neg","FALSE","pos","FALSE",FALSE,"s"
"s__Blastococcus saxobsidens","All","pos","FALSE","neg","FALSE",FALSE,"s"
"s__Blastococcus saxobsidens","BLCA","NA","NA","neg","FALSE",FALSE,"s"
"s__Blastococcus saxobsidens","COAD","NA","NA","neg","FALSE",FALSE,"s"
"s__Blastococcus saxobsidens","KIRC","NA","NA","neg","FALSE",FALSE,"s"
"s__Blastococcus saxobsidens","LUAD","pos","FALSE","neg","FALSE",FALSE,"s"
"s__Blastococcus saxobsidens","LUSC","pos","NA","neg","FALSE",FALSE,"s"
