"term","estimate","std.error","statistic","p.value","gene"
"AC091135.1",NA,NA,NA,NA,"AC091135.1"
"AC091135.2",NA,NA,NA,NA,"AC091135.2"
"AC091138.1",NA,NA,NA,NA,"AC091138.1"
"AC091144.1",NA,NA,NA,NA,"AC091144.1"
"AC091144.2",NA,NA,NA,NA,"AC091144.2"
"AC091151.1",NA,NA,NA,NA,"AC091151.1"
"AC091151.5",NA,NA,NA,NA,"AC091151.5"
"AC091152.1",NA,NA,NA,NA,"AC091152.1"
"AC091152.2",NA,NA,NA,NA,"AC091152.2"
"AC091152.3",NA,NA,NA,NA,"AC091152.3"
"AC091152.4",NA,NA,NA,NA,"AC091152.4"
"AC091153.1",NA,NA,NA,NA,"AC091153.1"
"AC091153.2",NA,NA,NA,NA,"AC091153.2"
"AC091153.3",NA,NA,NA,NA,"AC091153.3"
"AC091153.4",NA,NA,NA,NA,"AC091153.4"
"AC091163.1",NA,NA,NA,NA,"AC091163.1"
"AC091163.2",NA,NA,NA,NA,"AC091163.2"
"AC091163.3",NA,NA,NA,NA,"AC091163.3"
"AC091167.1",NA,NA,NA,NA,"AC091167.1"
"AC091167.2",NA,NA,NA,NA,"AC091167.2"
"AC091167.3",NA,NA,NA,NA,"AC091167.3"
"AC091167.4",NA,NA,NA,NA,"AC091167.4"
"AC091167.5",NA,NA,NA,NA,"AC091167.5"
"AC091167.6",NA,NA,NA,NA,"AC091167.6"
"AC091167.7",NA,NA,NA,NA,"AC091167.7"
"AC091173.1",NA,NA,NA,NA,"AC091173.1"
"AC091175.1",NA,NA,NA,NA,"AC091175.1"
"AC091178.1",NA,NA,NA,NA,"AC091178.1"
"AC091178.2",NA,NA,NA,NA,"AC091178.2"
"AC091179.1",NA,NA,NA,NA,"AC091179.1"
"AC091179.2",NA,NA,NA,NA,"AC091179.2"
"AC091179.3",NA,NA,NA,NA,"AC091179.3"
"AC091179.4",NA,NA,NA,NA,"AC091179.4"
"AC091180.1",NA,NA,NA,NA,"AC091180.1"
"AC091180.2",NA,NA,NA,NA,"AC091180.2"
"AC091180.3",NA,NA,NA,NA,"AC091180.3"
"AC091180.4",NA,NA,NA,NA,"AC091180.4"
"AC091180.5",NA,NA,NA,NA,"AC091180.5"
"AC091181.1",NA,NA,NA,NA,"AC091181.1"
"AC091181.2",NA,NA,NA,NA,"AC091181.2"
"AC091182.1",NA,NA,NA,NA,"AC091182.1"
"AC091182.2",NA,NA,NA,NA,"AC091182.2"
"AC091185.1",NA,NA,NA,NA,"AC091185.1"
"AC091185.2",NA,NA,NA,NA,"AC091185.2"
"AC091193.1",NA,NA,NA,NA,"AC091193.1"
"AC091196.1",NA,NA,NA,NA,"AC091196.1"
"AC091198.1",NA,NA,NA,NA,"AC091198.1"
"AC091212.1",NA,NA,NA,NA,"AC091212.1"
"AC091214.1",NA,NA,NA,NA,"AC091214.1"
"AC091230.1",NA,NA,NA,NA,"AC091230.1"
"AC091231.1",NA,NA,NA,NA,"AC091231.1"
"AC091271.1",NA,NA,NA,NA,"AC091271.1"
"AC091286.1",NA,NA,NA,NA,"AC091286.1"
"AC091304.1",NA,NA,NA,NA,"AC091304.1"
"AC091304.10",NA,NA,NA,NA,"AC091304.10"
"AC091304.2",NA,NA,NA,NA,"AC091304.2"
"AC091304.3",NA,NA,NA,NA,"AC091304.3"
"AC091304.4",NA,NA,NA,NA,"AC091304.4"
"AC091304.5",NA,NA,NA,NA,"AC091304.5"
"AC091304.6",NA,NA,NA,NA,"AC091304.6"
"AC091304.9",NA,NA,NA,NA,"AC091304.9"
"AC091305.1",NA,NA,NA,NA,"AC091305.1"
"AC091390.1",NA,NA,NA,NA,"AC091390.1"
"AC091390.2",NA,NA,NA,NA,"AC091390.2"
"AC091390.3",NA,NA,NA,NA,"AC091390.3"
"AC091390.4",NA,NA,NA,NA,"AC091390.4"
"AC091393.1",NA,NA,NA,NA,"AC091393.1"
"AC091393.2",NA,NA,NA,NA,"AC091393.2"
"AC091429.1",NA,NA,NA,NA,"AC091429.1"
"AC091435.1",NA,NA,NA,NA,"AC091435.1"
"AC091435.2",NA,NA,NA,NA,"AC091435.2"
"AC091488.1",NA,NA,NA,NA,"AC091488.1"
"AC091489.1",NA,NA,NA,NA,"AC091489.1"
"AC091489.2",NA,NA,NA,NA,"AC091489.2"
"AC091492.1",NA,NA,NA,NA,"AC091492.1"
"AC091493.1",NA,NA,NA,NA,"AC091493.1"
"AC091515.1",NA,NA,NA,NA,"AC091515.1"
"AC091516.1",NA,NA,NA,NA,"AC091516.1"
"AC091534.1",NA,NA,NA,NA,"AC091534.1"
"AC091544.1",NA,NA,NA,NA,"AC091544.1"
"AC091544.2",NA,NA,NA,NA,"AC091544.2"
"AC091544.3",NA,NA,NA,NA,"AC091544.3"
"AC091544.4",NA,NA,NA,NA,"AC091544.4"
"AC091544.5",NA,NA,NA,NA,"AC091544.5"
"AC091544.6",NA,NA,NA,NA,"AC091544.6"
"AC091544.7",NA,NA,NA,NA,"AC091544.7"
"AC091551.1",NA,NA,NA,NA,"AC091551.1"
"AC091563.1",NA,NA,NA,NA,"AC091563.1"
"AC091564.1",NA,NA,NA,NA,"AC091564.1"
"AC091564.2",NA,NA,NA,NA,"AC091564.2"
"AC091564.3",NA,NA,NA,NA,"AC091564.3"
"AC091564.4",NA,NA,NA,NA,"AC091564.4"
"AC091564.5",NA,NA,NA,NA,"AC091564.5"
"AC091564.6",NA,NA,NA,NA,"AC091564.6"
"AC091564.7",NA,NA,NA,NA,"AC091564.7"
"AC091576.1",NA,NA,NA,NA,"AC091576.1"
"AC091588.1",NA,NA,NA,NA,"AC091588.1"
"AC091588.2",NA,NA,NA,NA,"AC091588.2"
"AC091588.3",NA,NA,NA,NA,"AC091588.3"
"AC091607.1",NA,NA,NA,NA,"AC091607.1"
"AC091607.2",NA,NA,NA,NA,"AC091607.2"
"AC091614.1",NA,NA,NA,NA,"AC091614.1"
"AC091646.1",NA,NA,NA,NA,"AC091646.1"
"AC091675.1",NA,NA,NA,NA,"AC091675.1"
"AC091685.1",NA,NA,NA,NA,"AC091685.1"
"AC091685.2",NA,NA,NA,NA,"AC091685.2"
"AC091691.1",NA,NA,NA,NA,"AC091691.1"
"AC091691.2",NA,NA,NA,NA,"AC091691.2"
"AC091691.3",NA,NA,NA,NA,"AC091691.3"
"AC091705.1",NA,NA,NA,NA,"AC091705.1"
"AC091729.1",NA,NA,NA,NA,"AC091729.1"
"AC091729.2",NA,NA,NA,NA,"AC091729.2"
"AC091729.3",NA,NA,NA,NA,"AC091729.3"
"AC091730.1",NA,NA,NA,NA,"AC091730.1"
"AC091736.1",NA,NA,NA,NA,"AC091736.1"
"AC091769.1",NA,NA,NA,NA,"AC091769.1"
"AC091769.2",NA,NA,NA,NA,"AC091769.2"
"AC091770.1",NA,NA,NA,NA,"AC091770.1"
"AC091799.1",NA,NA,NA,NA,"AC091799.1"
"AC091804.1",NA,NA,NA,NA,"AC091804.1"
"AC091805.1",NA,NA,NA,NA,"AC091805.1"
"AC091805.2",NA,NA,NA,NA,"AC091805.2"
"AC091806.1",NA,NA,NA,NA,"AC091806.1"
"AC091807.1",NA,NA,NA,NA,"AC091807.1"
"AC091810.1",NA,NA,NA,NA,"AC091810.1"
"AC091812.1",NA,NA,NA,NA,"AC091812.1"
"AC091812.2",NA,NA,NA,NA,"AC091812.2"
"AC091812.3",NA,NA,NA,NA,"AC091812.3"
"AC091814.1",NA,NA,NA,NA,"AC091814.1"
"AC091819.1",NA,NA,NA,NA,"AC091819.1"
"AC091819.2",NA,NA,NA,NA,"AC091819.2"
"AC091820.1",NA,NA,NA,NA,"AC091820.1"
"AC091820.2",NA,NA,NA,NA,"AC091820.2"
"AC091825.1",NA,NA,NA,NA,"AC091825.1"
"AC091825.2",NA,NA,NA,NA,"AC091825.2"
"AC091825.3",NA,NA,NA,NA,"AC091825.3"
"AC091826.1",NA,NA,NA,NA,"AC091826.1"
"AC091826.2",NA,NA,NA,NA,"AC091826.2"
"AC091832.1",NA,NA,NA,NA,"AC091832.1"
"AC091834.1",NA,NA,NA,NA,"AC091834.1"
"AC091838.1",NA,NA,NA,NA,"AC091838.1"
"AC091839.1",NA,NA,NA,NA,"AC091839.1"
"AC091849.1",NA,NA,NA,NA,"AC091849.1"
"AC091849.2",NA,NA,NA,NA,"AC091849.2"
"AC091860.1",NA,NA,NA,NA,"AC091860.1"
"AC091860.2",NA,NA,NA,NA,"AC091860.2"
"AC091862.1",NA,NA,NA,NA,"AC091862.1"
"AC091868.1",NA,NA,NA,NA,"AC091868.1"
"AC091868.2",NA,NA,NA,NA,"AC091868.2"
"AC091874.1",NA,NA,NA,NA,"AC091874.1"
"AC091874.2",NA,NA,NA,NA,"AC091874.2"
"AC091874.3",NA,NA,NA,NA,"AC091874.3"
"AC091885.1",NA,NA,NA,NA,"AC091885.1"
"AC091885.2",NA,NA,NA,NA,"AC091885.2"
"AC091887.1",NA,NA,NA,NA,"AC091887.1"
"AC091889.1",NA,NA,NA,NA,"AC091889.1"
"AC091891.1",NA,NA,NA,NA,"AC091891.1"
"AC091893.1",NA,NA,NA,NA,"AC091893.1"
"AC091893.2",NA,NA,NA,NA,"AC091893.2"
"AC091895.1",NA,NA,NA,NA,"AC091895.1"
"AC091903.1",NA,NA,NA,NA,"AC091903.1"
"AC091905.1",NA,NA,NA,NA,"AC091905.1"
"AC091905.2",NA,NA,NA,NA,"AC091905.2"
"AC091905.3",NA,NA,NA,NA,"AC091905.3"
"AC091905.4",NA,NA,NA,NA,"AC091905.4"
"AC091906.1",NA,NA,NA,NA,"AC091906.1"
"AC091912.1",NA,NA,NA,NA,"AC091912.1"
"AC091912.2",NA,NA,NA,NA,"AC091912.2"
"AC091912.3",NA,NA,NA,NA,"AC091912.3"
"AC091917.1",NA,NA,NA,NA,"AC091917.1"
"AC091917.2",NA,NA,NA,NA,"AC091917.2"
"AC091917.3",NA,NA,NA,NA,"AC091917.3"
"AC091925.1",NA,NA,NA,NA,"AC091925.1"
"AC091925.2",NA,NA,NA,NA,"AC091925.2"
"AC091931.1",NA,NA,NA,NA,"AC091931.1"
"AC091932.1",NA,NA,NA,NA,"AC091932.1"
"AC091932.2",NA,NA,NA,NA,"AC091932.2"
"AC091932.3",NA,NA,NA,NA,"AC091932.3"
"AC091932.4",NA,NA,NA,NA,"AC091932.4"
"AC091938.1",NA,NA,NA,NA,"AC091938.1"
"AC091939.1",NA,NA,NA,NA,"AC091939.1"
"AC091941.1",NA,NA,NA,NA,"AC091941.1"
"AC091944.1",NA,NA,NA,NA,"AC091944.1"
"AC091946.1",NA,NA,NA,NA,"AC091946.1"
"AC091946.2",NA,NA,NA,NA,"AC091946.2"
"AC091948.1",NA,NA,NA,NA,"AC091948.1"
"AC091951.1",NA,NA,NA,NA,"AC091951.1"
"AC091951.2",NA,NA,NA,NA,"AC091951.2"
"AC091951.3",NA,NA,NA,NA,"AC091951.3"
"AC091951.4",NA,NA,NA,NA,"AC091951.4"
"AC091953.1",NA,NA,NA,NA,"AC091953.1"
"AC091953.2",NA,NA,NA,NA,"AC091953.2"
"AC091953.3",NA,NA,NA,NA,"AC091953.3"
"AC091953.4",NA,NA,NA,NA,"AC091953.4"
"AC091953.5",NA,NA,NA,NA,"AC091953.5"
"AC091953.6",NA,NA,NA,NA,"AC091953.6"
"AC091959.1",NA,NA,NA,NA,"AC091959.1"
"AC091959.2",NA,NA,NA,NA,"AC091959.2"
"AC091959.3",NA,NA,NA,NA,"AC091959.3"
"AC091962.1",NA,NA,NA,NA,"AC091962.1"
"AC091965.1",NA,NA,NA,NA,"AC091965.1"
"AC091965.2",NA,NA,NA,NA,"AC091965.2"
"AC091965.3",NA,NA,NA,NA,"AC091965.3"
"AC091965.4",NA,NA,NA,NA,"AC091965.4"
"AC091965.5",NA,NA,NA,NA,"AC091965.5"
"AC091973.1",NA,NA,NA,NA,"AC091973.1"
"AC091978.1",NA,NA,NA,NA,"AC091978.1"
"AC091979.1",NA,NA,NA,NA,"AC091979.1"
"AC091979.2",NA,NA,NA,NA,"AC091979.2"
"AC091980.1",NA,NA,NA,NA,"AC091980.1"
"AC091980.2",NA,NA,NA,NA,"AC091980.2"
"AC091982.1",NA,NA,NA,NA,"AC091982.1"
"AC091982.2",NA,NA,NA,NA,"AC091982.2"
"AC091982.3",NA,NA,NA,NA,"AC091982.3"
"AC091987.1",NA,NA,NA,NA,"AC091987.1"
"AC092001.1",NA,NA,NA,NA,"AC092001.1"
"AC092013.1",NA,NA,NA,NA,"AC092013.1"
"AC092017.1",NA,NA,NA,NA,"AC092017.1"
"AC092017.2",NA,NA,NA,NA,"AC092017.2"
"AC092017.3",NA,NA,NA,NA,"AC092017.3"
"AC092017.4",NA,NA,NA,NA,"AC092017.4"
"AC092032.1",NA,NA,NA,NA,"AC092032.1"
"AC092035.1",NA,NA,NA,NA,"AC092035.1"
"AC092040.1",NA,NA,NA,NA,"AC092040.1"
"AC092042.1",NA,NA,NA,NA,"AC092042.1"
"AC092042.2",NA,NA,NA,NA,"AC092042.2"
"AC092042.3",NA,NA,NA,NA,"AC092042.3"
"AC092042.4",NA,NA,NA,NA,"AC092042.4"
"AC092045.1",NA,NA,NA,NA,"AC092045.1"
"AC092047.1",NA,NA,NA,NA,"AC092047.1"
"AC092053.1",NA,NA,NA,NA,"AC092053.1"
"AC092053.2",NA,NA,NA,NA,"AC092053.2"
"AC092053.3",NA,NA,NA,NA,"AC092053.3"
"AC092053.4",NA,NA,NA,NA,"AC092053.4"
"AC092053.5",NA,NA,NA,NA,"AC092053.5"
"AC092053.6",NA,NA,NA,NA,"AC092053.6"
"AC092058.1",NA,NA,NA,NA,"AC092058.1"
"AC092059.1",NA,NA,NA,NA,"AC092059.1"
"AC092066.1",NA,NA,NA,NA,"AC092066.1"
"AC092067.1",NA,NA,NA,NA,"AC092067.1"
"AC092068.1",NA,NA,NA,NA,"AC092068.1"
"AC092068.2",NA,NA,NA,NA,"AC092068.2"
"AC092068.3",NA,NA,NA,NA,"AC092068.3"
"AC092069.1",NA,NA,NA,NA,"AC092069.1"
"AC092070.1",NA,NA,NA,NA,"AC092070.1"
"AC092070.2",NA,NA,NA,NA,"AC092070.2"
"AC092070.3",NA,NA,NA,NA,"AC092070.3"
"AC092070.4",NA,NA,NA,NA,"AC092070.4"
"AC092071.1",NA,NA,NA,NA,"AC092071.1"
"AC092073.1",NA,NA,NA,NA,"AC092073.1"
"AC092078.1",NA,NA,NA,NA,"AC092078.1"
"AC092078.2",NA,NA,NA,NA,"AC092078.2"
"AC092078.3",NA,NA,NA,NA,"AC092078.3"
"AC092079.1",NA,NA,NA,NA,"AC092079.1"
"AC092079.2",NA,NA,NA,NA,"AC092079.2"
"AC092098.1",NA,NA,NA,NA,"AC092098.1"
"AC092100.1",NA,NA,NA,NA,"AC092100.1"
"AC092104.1",NA,NA,NA,NA,"AC092104.1"
"AC092106.1",NA,NA,NA,NA,"AC092106.1"
"AC092106.2",NA,NA,NA,NA,"AC092106.2"
"AC092110.1",NA,NA,NA,NA,"AC092110.1"
"AC092111.1",NA,NA,NA,NA,"AC092111.1"
"AC092111.2",NA,NA,NA,NA,"AC092111.2"
"AC092111.3",NA,NA,NA,NA,"AC092111.3"
"AC092112.1",NA,NA,NA,NA,"AC092112.1"
"AC092114.1",NA,NA,NA,NA,"AC092114.1"
"AC092115.1",NA,NA,NA,NA,"AC092115.1"
"AC092115.2",NA,NA,NA,NA,"AC092115.2"
"AC092115.3",NA,NA,NA,NA,"AC092115.3"
"AC092117.1",NA,NA,NA,NA,"AC092117.1"
"AC092117.2",NA,NA,NA,NA,"AC092117.2"
"AC092118.1",NA,NA,NA,NA,"AC092118.1"
"AC092118.2",NA,NA,NA,NA,"AC092118.2"
"AC092119.1",NA,NA,NA,NA,"AC092119.1"
"AC092119.2",NA,NA,NA,NA,"AC092119.2"
"AC092119.3",NA,NA,NA,NA,"AC092119.3"
"AC092120.1",NA,NA,NA,NA,"AC092120.1"
"AC092120.2",NA,NA,NA,NA,"AC092120.2"
"AC092120.3",NA,NA,NA,NA,"AC092120.3"
"AC092121.1",NA,NA,NA,NA,"AC092121.1"
"AC092123.1",NA,NA,NA,NA,"AC092123.1"
"AC092125.1",NA,NA,NA,NA,"AC092125.1"
"AC092125.2",NA,NA,NA,NA,"AC092125.2"
"AC092127.1",NA,NA,NA,NA,"AC092127.1"
"AC092127.2",NA,NA,NA,NA,"AC092127.2"
"AC092128.1",NA,NA,NA,NA,"AC092128.1"
"AC092130.1",NA,NA,NA,NA,"AC092130.1"
"AC092131.1",NA,NA,NA,NA,"AC092131.1"
"AC092132.1",NA,NA,NA,NA,"AC092132.1"
"AC092132.2",NA,NA,NA,NA,"AC092132.2"
"AC092134.1",NA,NA,NA,NA,"AC092134.1"
"AC092134.2",NA,NA,NA,NA,"AC092134.2"
"AC092134.3",NA,NA,NA,NA,"AC092134.3"
"AC092135.1",NA,NA,NA,NA,"AC092135.1"
"AC092135.2",NA,NA,NA,NA,"AC092135.2"
"AC092135.3",NA,NA,NA,NA,"AC092135.3"
"AC092138.1",NA,NA,NA,NA,"AC092138.1"
"AC092138.2",NA,NA,NA,NA,"AC092138.2"
"AC092139.1",NA,NA,NA,NA,"AC092139.1"
"AC092139.2",NA,NA,NA,NA,"AC092139.2"
"AC092139.3",NA,NA,NA,NA,"AC092139.3"
"AC092140.1",NA,NA,NA,NA,"AC092140.1"
"AC092140.2",NA,NA,NA,NA,"AC092140.2"
"AC092142.1",NA,NA,NA,NA,"AC092142.1"
"AC092142.2",NA,NA,NA,NA,"AC092142.2"
"AC092143.1",NA,NA,NA,NA,"AC092143.1"
"AC092143.2",NA,NA,NA,NA,"AC092143.2"
"AC092143.3",NA,NA,NA,NA,"AC092143.3"
"AC092145.1",NA,NA,NA,NA,"AC092145.1"
"AC092153.1",NA,NA,NA,NA,"AC092153.1"
"AC092155.1",NA,NA,NA,NA,"AC092155.1"
"AC092155.2",NA,NA,NA,NA,"AC092155.2"
"AC092156.1",NA,NA,NA,NA,"AC092156.1"
"AC092159.1",NA,NA,NA,NA,"AC092159.1"
"AC092159.2",NA,NA,NA,NA,"AC092159.2"
"AC092159.3",NA,NA,NA,NA,"AC092159.3"
"AC092159.4",NA,NA,NA,NA,"AC092159.4"
"AC092162.1",NA,NA,NA,NA,"AC092162.1"
"AC092162.2",NA,NA,NA,NA,"AC092162.2"
"AC092162.3",NA,NA,NA,NA,"AC092162.3"
"AC092164.1",NA,NA,NA,NA,"AC092164.1"
"AC092168.1",NA,NA,NA,NA,"AC092168.1"
"AC092168.2",NA,NA,NA,NA,"AC092168.2"
"AC092168.3",NA,NA,NA,NA,"AC092168.3"
"AC092169.1",NA,NA,NA,NA,"AC092169.1"
"AC092170.1",NA,NA,NA,NA,"AC092170.1"
"AC092171.1",NA,NA,NA,NA,"AC092171.1"
"AC092171.2",NA,NA,NA,NA,"AC092171.2"
"AC092171.3",NA,NA,NA,NA,"AC092171.3"
"AC092171.4",NA,NA,NA,NA,"AC092171.4"
"AC092171.5",NA,NA,NA,NA,"AC092171.5"
"AC092175.1",NA,NA,NA,NA,"AC092175.1"
"AC092183.1",NA,NA,NA,NA,"AC092183.1"
"AC092184.1",NA,NA,NA,NA,"AC092184.1"
"AC092184.2",NA,NA,NA,NA,"AC092184.2"
"AC092185.1",NA,NA,NA,NA,"AC092185.1"
"AC092192.1",NA,NA,NA,NA,"AC092192.1"
"AC092198.1",NA,NA,NA,NA,"AC092198.1"
"AC092265.1",NA,NA,NA,NA,"AC092265.1"
"AC092266.1",NA,NA,NA,NA,"AC092266.1"
"AC092268.1",NA,NA,NA,NA,"AC092268.1"
"AC092268.2",NA,NA,NA,NA,"AC092268.2"
"AC092275.1",NA,NA,NA,NA,"AC092275.1"
"AC092278.1",NA,NA,NA,NA,"AC092278.1"
"AC092279.1",NA,NA,NA,NA,"AC092279.1"
"AC092279.2",NA,NA,NA,NA,"AC092279.2"
"AC092284.1",NA,NA,NA,NA,"AC092284.1"
"AC092287.1",NA,NA,NA,NA,"AC092287.1"
"AC092295.1",NA,NA,NA,NA,"AC092295.1"
"AC092295.2",NA,NA,NA,NA,"AC092295.2"
"AC092296.1",NA,NA,NA,NA,"AC092296.1"
"AC092296.2",NA,NA,NA,NA,"AC092296.2"
"AC092296.3",NA,NA,NA,NA,"AC092296.3"
"AC092296.4",NA,NA,NA,NA,"AC092296.4"
"AC092299.1",NA,NA,NA,NA,"AC092299.1"
"AC092301.1",NA,NA,NA,NA,"AC092301.1"
"AC092306.1",NA,NA,NA,NA,"AC092306.1"
"AC092316.1",NA,NA,NA,NA,"AC092316.1"
"AC092324.1",NA,NA,NA,NA,"AC092324.1"
"AC092324.2",NA,NA,NA,NA,"AC092324.2"
"AC092325.1",NA,NA,NA,NA,"AC092325.1"
"AC092326.1",NA,NA,NA,NA,"AC092326.1"
"AC092327.1",NA,NA,NA,NA,"AC092327.1"
"AC092327.2",NA,NA,NA,NA,"AC092327.2"
"AC092329.1",NA,NA,NA,NA,"AC092329.1"
"AC092329.2",NA,NA,NA,NA,"AC092329.2"
"AC092329.3",NA,NA,NA,NA,"AC092329.3"
"AC092329.4",NA,NA,NA,NA,"AC092329.4"
"AC092332.1",NA,NA,NA,NA,"AC092332.1"
"AC092335.1",NA,NA,NA,NA,"AC092335.1"
"AC092336.1",NA,NA,NA,NA,"AC092336.1"
"AC092337.1",NA,NA,NA,NA,"AC092337.1"
"AC092338.1",NA,NA,NA,NA,"AC092338.1"
"AC092338.2",NA,NA,NA,NA,"AC092338.2"
"AC092338.3",NA,NA,NA,NA,"AC092338.3"
"AC092343.1",NA,NA,NA,NA,"AC092343.1"
"AC092349.1",NA,NA,NA,NA,"AC092349.1"
"AC092353.1",NA,NA,NA,NA,"AC092353.1"
"AC092353.2",NA,NA,NA,NA,"AC092353.2"
"AC092354.1",NA,NA,NA,NA,"AC092354.1"
"AC092354.2",NA,NA,NA,NA,"AC092354.2"
"AC092364.1",NA,NA,NA,NA,"AC092364.1"
"AC092364.2",NA,NA,NA,NA,"AC092364.2"
"AC092365.1",NA,NA,NA,NA,"AC092365.1"
"AC092368.1",NA,NA,NA,NA,"AC092368.1"
"AC092368.2",NA,NA,NA,NA,"AC092368.2"
"AC092368.3",NA,NA,NA,NA,"AC092368.3"
"AC092375.1",NA,NA,NA,NA,"AC092375.1"
"AC092375.2",NA,NA,NA,NA,"AC092375.2"
"AC092375.3",NA,NA,NA,NA,"AC092375.3"
"AC092376.1",NA,NA,NA,NA,"AC092376.1"
"AC092376.2",NA,NA,NA,NA,"AC092376.2"
"AC092376.3",NA,NA,NA,NA,"AC092376.3"
"AC092377.1",NA,NA,NA,NA,"AC092377.1"
"AC092378.1",NA,NA,NA,NA,"AC092378.1"
"AC092384.1",NA,NA,NA,NA,"AC092384.1"
"AC092384.2",NA,NA,NA,NA,"AC092384.2"
"AC092384.3",NA,NA,NA,NA,"AC092384.3"
"AC092393.1",NA,NA,NA,NA,"AC092393.1"
"AC092418.1",NA,NA,NA,NA,"AC092418.1"
"AC092418.2",NA,NA,NA,NA,"AC092418.2"
"AC092421.1",NA,NA,NA,NA,"AC092421.1"
"AC092422.1",NA,NA,NA,NA,"AC092422.1"
"AC092423.1",NA,NA,NA,NA,"AC092423.1"
"AC092427.1",NA,NA,NA,NA,"AC092427.1"
"AC092428.1",NA,NA,NA,NA,"AC092428.1"
"AC092431.1",NA,NA,NA,NA,"AC092431.1"
"AC092431.2",NA,NA,NA,NA,"AC092431.2"
"AC092435.1",NA,NA,NA,NA,"AC092435.1"
"AC092435.2",NA,NA,NA,NA,"AC092435.2"
"AC092435.3",NA,NA,NA,NA,"AC092435.3"
"AC092435.4",NA,NA,NA,NA,"AC092435.4"
"AC092436.1",NA,NA,NA,NA,"AC092436.1"
"AC092436.2",NA,NA,NA,NA,"AC092436.2"
"AC092436.3",NA,NA,NA,NA,"AC092436.3"
"AC092437.1",NA,NA,NA,NA,"AC092437.1"
"AC092440.1",NA,NA,NA,NA,"AC092440.1"
"AC092442.1",NA,NA,NA,NA,"AC092442.1"
"AC092445.1",NA,NA,NA,NA,"AC092445.1"
"AC092447.1",NA,NA,NA,NA,"AC092447.1"
"AC092447.10",NA,NA,NA,NA,"AC092447.10"
"AC092447.2",NA,NA,NA,NA,"AC092447.2"
"AC092447.3",NA,NA,NA,NA,"AC092447.3"
"AC092447.4",NA,NA,NA,NA,"AC092447.4"
"AC092447.5",NA,NA,NA,NA,"AC092447.5"
"AC092447.6",NA,NA,NA,NA,"AC092447.6"
"AC092447.7",NA,NA,NA,NA,"AC092447.7"
"AC092447.8",NA,NA,NA,NA,"AC092447.8"
"AC092447.9",NA,NA,NA,NA,"AC092447.9"
"AC092448.1",NA,NA,NA,NA,"AC092448.1"
"AC092451.1",NA,NA,NA,NA,"AC092451.1"
"AC092451.2",NA,NA,NA,NA,"AC092451.2"
"AC092451.3",NA,NA,NA,NA,"AC092451.3"
"AC092468.1",NA,NA,NA,NA,"AC092468.1"
"AC092470.1",NA,NA,NA,NA,"AC092470.1"
"AC092471.1",NA,NA,NA,NA,"AC092471.1"
"AC092471.2",NA,NA,NA,NA,"AC092471.2"
"AC092473.1",NA,NA,NA,NA,"AC092473.1"
"AC092473.2",NA,NA,NA,NA,"AC092473.2"
"AC092474.1",NA,NA,NA,NA,"AC092474.1"
"AC092474.2",NA,NA,NA,NA,"AC092474.2"
"AC092484.1",NA,NA,NA,NA,"AC092484.1"
"AC092490.1",NA,NA,NA,NA,"AC092490.1"
"AC092490.2",NA,NA,NA,NA,"AC092490.2"
"AC092490.3",NA,NA,NA,NA,"AC092490.3"
"AC092506.1",NA,NA,NA,NA,"AC092506.1"
"AC092535.1",NA,NA,NA,NA,"AC092535.1"
"AC092535.2",NA,NA,NA,NA,"AC092535.2"
"AC092535.3",NA,NA,NA,NA,"AC092535.3"
"AC092535.4",NA,NA,NA,NA,"AC092535.4"
"AC092535.5",NA,NA,NA,NA,"AC092535.5"
"AC092542.1",NA,NA,NA,NA,"AC092542.1"
"AC092546.1",NA,NA,NA,NA,"AC092546.1"
"AC092552.1",NA,NA,NA,NA,"AC092552.1"
"AC092567.1",NA,NA,NA,NA,"AC092567.1"
"AC092567.2",NA,NA,NA,NA,"AC092567.2"
"AC092568.1",NA,NA,NA,NA,"AC092568.1"
"AC092569.1",NA,NA,NA,NA,"AC092569.1"
"AC092570.1",NA,NA,NA,NA,"AC092570.1"
"AC092570.2",NA,NA,NA,NA,"AC092570.2"
"AC092570.3",NA,NA,NA,NA,"AC092570.3"
"AC092573.1",NA,NA,NA,NA,"AC092573.1"
"AC092573.2",NA,NA,NA,NA,"AC092573.2"
"AC092574.1",NA,NA,NA,NA,"AC092574.1"
"AC092574.2",NA,NA,NA,NA,"AC092574.2"
"AC092580.1",NA,NA,NA,NA,"AC092580.1"
"AC092580.2",NA,NA,NA,NA,"AC092580.2"
"AC092580.3",NA,NA,NA,NA,"AC092580.3"
"AC092580.4",NA,NA,NA,NA,"AC092580.4"
"AC092587.1",NA,NA,NA,NA,"AC092587.1"
"AC092590.1",NA,NA,NA,NA,"AC092590.1"
"AC092593.1",NA,NA,NA,NA,"AC092593.1"
"AC092593.2",NA,NA,NA,NA,"AC092593.2"
"AC092596.1",NA,NA,NA,NA,"AC092596.1"
"AC092597.1",NA,NA,NA,NA,"AC092597.1"
"AC092598.1",NA,NA,NA,NA,"AC092598.1"
"AC092601.1",NA,NA,NA,NA,"AC092601.1"
"AC092604.1",NA,NA,NA,NA,"AC092604.1"
"AC092608.1",NA,NA,NA,NA,"AC092608.1"
"AC092608.2",NA,NA,NA,NA,"AC092608.2"
"AC092608.3",NA,NA,NA,NA,"AC092608.3"
